Date,BHP.AX,WOW.AX,WES.AX,TLS.AX,COH.AX,RIO.AX,CPU.AX,WBC.AX
2010-07-28,20.62887954711914,16.731826782226562,11.37076473236084,1.7847262620925903,54.58051681518555,45.54848098754883,7.132987022399902,13.112839698791504
2010-07-29,20.76230239868164,16.5761775970459,11.4072904586792,1.7792177200317385,53.555965423583984,45.84342575073242,7.161319732666016,13.167136192321776
2010-07-30,20.58782768249512,16.725337982177734,11.356152534484863,1.7737092971801758,53.24709701538086,45.27278900146485,7.161319732666016,13.025962829589844
2010-08-02,20.68019676208496,16.712371826171875,11.46938419342041,1.8012516498565674,53.70663070678711,45.61901092529297,7.21798849105835,13.139986991882324
2010-08-03,21.029142379760746,16.699399948120117,11.429205894470217,1.8012516498565674,52.96834564208984,46.80516815185547,7.324237823486328,13.19428539276123
2010-08-04,20.875192642211918,16.718852996826172,11.37441635131836,1.8232851028442385,53.0361557006836,46.70258712768555,7.225072383880615,12.949945449829102
2010-08-05,20.957298278808597,16.900440216064453,11.403636932373049,1.8122682571411133,53.0361557006836,46.81158065795898,7.267569541931152,12.949945449829102
2010-08-06,21.10611915588379,17.146875381469727,11.51686954498291,1.8232851028442385,52.95327758789063,46.93341064453125,7.3171539306640625,12.825061798095703
2010-08-09,21.32164192199707,17.315494537353516,11.557047843933104,1.8343018293380735,53.6990966796875,47.44634246826172,7.281739234924316,12.922796249389648
2010-08-10,20.900850296020508,17.315494537353516,11.505910873413086,1.8012516498565674,52.62933349609375,46.548709869384766,7.083404064178467,12.640450477600098
2010-08-11,20.515989303588867,17.153364181518555,11.213698387145996,1.7902346849441528,52.92314910888672,45.89198303222656,6.33256196975708,12.173491477966309
2010-08-12,20.341508865356445,17.270097732543945,11.093159675598145,1.6194736957550049,52.58414077758789,45.07215118408203,6.48131275177002,12.059468269348145
2010-08-13,20.73151016235352,17.341434478759766,11.308667182922363,1.60845685005188,52.44853591918945,46.11147689819336,6.537979602813721,12.227788925170898
2010-08-16,20.526247024536133,17.35440444946289,11.348847389221191,1.6194736957550049,51.86090469360352,45.71769714355469,6.410479545593262,12.200640678405762
2010-08-17,20.62887954711914,17.425743103027344,11.410943031311035,1.63049054145813,52.124603271484375,46.117942810058594,6.538977146148682,12.358104705810549
2010-08-18,19.7154598236084,17.607330322265625,11.615492820739746,1.63049054145813,52.94573593139648,47.41550064086914,6.668461799621582,12.515567779541016
2010-08-19,19.653884887695312,17.646238327026367,11.670281410217283,1.6635408401489258,52.73481750488281,47.24118423461914,6.877077579498291,12.455839157104492
